,SMILES,RT,Speed,i-PrOH_proportion,Literature
2989,CC(=C)CO[C@H](c1ccccc1)c2ccccc2O,20.8,0.5,0.01,10.1021/acs.orglett.5b03072
2990,CC(=C)CO[C@@H](c1ccccc1)c2ccccc2O,19.4,0.5,0.01,10.1021/acs.orglett.5b03072
2991,[O-][N+](=O)c1ccc(N[C@@H]2C=CC(=O)[C@]2(Cc3ccccc3)c4ccccc4)cc1C(F)(F)F,27.7,1.0,0.1,10.1002/anie.201607714
2992,CC(C)(C)c1ccc(cc1)[C@@H]2CC(=O)c3ccccc3N2,23.073,0.3,0.2,10.1039/D1QO01310F
2993,CC(C)(C)c1ccc(cc1)[C@H]2CC(=O)c3ccccc3N2,19.423,0.3,0.2,10.1039/D1QO01310F
2994,CC(C)(C)[P@](=O)(Cc1ccc(cc1)c2ccccc2)c3ccccc3,11.28,1.0,0.15,10.1002/anie.202111957
2995,CC(C)(C)[P@@](=O)(Cc1ccc(cc1)c2ccccc2)c3ccccc3,19.43,1.0,0.15,10.1002/anie.202111957
2996,FC(F)(F)[C@H](CC(=O)c1sc2ccccc2c1)N3N=CC=CC3=O,13.97,1.0,0.2,10.1016/j.isci.2020.101138
2997,FC(F)(F)[C@@H](CC(=O)c1sc2ccccc2c1)N3N=CC=CC3=O,19.45,1.0,0.2,10.1016/j.isci.2020.101138
2998,Cc1cccc(c1)[C@H](c2ccc(cc2)C#N)C(F)(F)F,15.28,0.5,0.02,10.1002/anie.202008262
2999,Cc1cccc(c1)[C@@H](c2ccc(cc2)C#N)C(F)(F)F,19.47,0.5,0.02,10.1002/anie.202008262
3000,CC(C)(C)[S](=O)(=O)N[C@]1(C(=O)N(Cc2c(Cl)cccc2Cl)c3ccccc13)c4ccc(Br)cc4,13.2,0.5,0.3,10.1021/acs.orglett.5b03458
3001,CC(C)(C)[S](=O)(=O)N[C@@]1(C(=O)N(Cc2c(Cl)cccc2Cl)c3ccccc13)c4ccc(Br)cc4,19.5,0.5,0.3,10.1021/acs.orglett.5b03458
3002,COc1ccc(cc1)[C@]2(CCCCCCC2=O)c3ccc(O)cc3,17.2,1.0,0.1,10.1021/jacs.9b07514
3003,COc1ccc(cc1)[C@@]2(CCCCCCC2=O)c3ccc(O)cc3,19.5,1.0,0.1,10.1021/jacs.9b07514
3004,Cc1ccc(cc1)[S](=O)(=O)NC[C@@H](Sc2sc3ccccc3n2)c4ccc5ccccc5c4,25.1,1.0,0.2,10.1021/acs.orglett.0c04074
3005,Cc1ccc(cc1)[S](=O)(=O)NC[C@H](Sc2sc3ccccc3n2)c4ccc5ccccc5c4,19.5,1.0,0.2,10.1021/acs.orglett.0c04074
3006,CCOC(=O)[C@](O)(Cc1[nH]c2ccc(Br)cc2c1C)C(F)(F)F,12.2,1.0,0.1,10.1002/anie.201909397
3007,CCOC(=O)[C@@](O)(Cc1[nH]c2ccc(Br)cc2c1C)C(F)(F)F,19.6,1.0,0.1,10.1002/anie.201909397
3008,O=C1Nc2ccccc2[C@]13OC(=O)c4cccn34,15.7,0.3,0.15,10.1002/anie.201912160
3009,O=C1Nc2ccccc2[C@@]13OC(=O)c4cccn34,19.6,0.3,0.15,10.1002/anie.201912160
3010,OC[C@]1(\C=C\c2ccccc2)C(=O)N(COCc3ccccc3)c4cccc(C5CC5)c14,23.6,0.8,0.1,10.31635/ccschem.019.20190064
3011,OC[C@@]1(\C=C\c2ccccc2)C(=O)N(COCc3ccccc3)c4cccc(C5CC5)c14,19.6,0.8,0.1,10.31635/ccschem.019.20190064
3012,CCO[P](=O)(OCC)[C@@]1(CCc2ccccc2)CC(=CC(=O)O1)c3ccccc3,32.5,0.6,0.2,10.1039/C8CC03017K
3013,CCO[P](=O)(OCC)[C@]1(CCc2ccccc2)CC(=CC(=O)O1)c3ccccc3,19.6,0.6,0.2,10.1039/C8CC03017K
3014,CCC[C@H]1[C@H](O)[C@H](O)[C@H]2CN(CC2=C(C)N1[S](=O)(=O)c3ccc(C)cc3)[S](=O)(=O)c4ccc(C)cc4,26.33,0.8,0.3,10.1021/jacs.5b01305
3015,O=C1[C@H](COc2ccccc12)Cc3c[nH]c4ccccc34,12.55,1.0,0.2,10.1021/acscatal.9b01502
3016,O=C1[C@@H](COc2ccccc12)Cc3c[nH]c4ccccc34,19.69,1.0,0.2,10.1021/acscatal.9b01502
3017,CC(C)(C)[S](=O)(=O)N[C@]1(C(=O)N(Cc2c(Cl)cccc2Cl)c3ccccc13)c4ccccc4,14.0,0.5,0.3,10.1021/acs.orglett.5b03458
3018,CC(C)(C)[S](=O)(=O)N[C@@]1(C(=O)N(Cc2c(Cl)cccc2Cl)c3ccccc13)c4ccccc4,19.7,0.5,0.3,10.1021/acs.orglett.5b03458
3019,CCOC(=O)/C=C/[C@H](CC)N1C(=O)c2ccccc2C1=O,17.2,0.8,0.05,10.1039/C9SC04073K
3020,CCOC(=O)/C=C/[C@@H](CC)N1C(=O)c2ccccc2C1=O,19.7,0.8,0.05,10.1039/C9SC04073K
3021,CCCCC[C@H](C=C)c1c[nH]c2ccc(C=C)cc12,18.2,1.0,0.005,10.1002/chem.202004613
3022,CCCCC[C@@H](C=C)c1c[nH]c2ccc(C=C)cc12,19.7,1.0,0.005,10.1002/chem.202004613
3023,COc1ccc(N[C@H](C#Cc2ccc(OC)cc2)C(F)(F)F)cc1,20.8,0.8,0.05,10.1021/acs.orglett.6b02283
3024,COc1ccc(N[C@@H](C#Cc2ccc(OC)cc2)C(F)(F)F)cc1,19.7,0.8,0.05,10.1021/acs.orglett.6b02283
3025,[O-][N+](=O)C1=Cc2cc3ccccc3n2C(=O)C[C@@H]1c4ccc(F)cc4,47.7,0.7,0.15,10.1002/anie.201810879
3026,[O-][N+](=O)C1=Cc2cc3ccccc3n2C(=O)C[C@H]1c4ccc(F)cc4,19.7,0.7,0.15,10.1002/anie.201810879
3027,O[C@]1(C#Cc2ccccc2)C(=O)N(Cc3ccccc3)c4ccccc14,26.79,1.0,0.1,10.1021/acs.orglett.0c01486
3028,O[C@@]1(C#Cc2ccccc2)C(=O)N(Cc3ccccc3)c4ccccc14,19.72,1.0,0.1,10.1021/acs.orglett.0c01486
3029,Brc1ccc(cc1)[S@](=O)c2ccccc2,18.71,0.8,0.1,10.1021/jacs.8b00178
3030,Brc1ccc(cc1)[S@@](=O)c2ccccc2,19.73,0.8,0.1,10.1021/jacs.8b00178
3031,CCOC(=O)[C@H](CC(=O)c1ccc(cc1)C#N)N2N=CC=CC2=O,16.64,1.0,0.3,10.1016/j.isci.2020.101138
3032,CCOC(=O)[C@@H](CC(=O)c1ccc(cc1)C#N)N2N=CC=CC2=O,19.78,1.0,0.3,10.1016/j.isci.2020.101138
3033,Oc1ccc(cc1)[C@@]2(CCCCC2=O)c3ccc(O[S](=O)(=O)C(F)(F)F)cc3,11.8,1.0,0.1,10.1021/jacs.9b07514
3034,Oc1ccc(cc1)[C@]2(CCCCC2=O)c3ccc(O[S](=O)(=O)C(F)(F)F)cc3,19.8,1.0,0.1,10.1021/jacs.9b07514
3035,COc1ccccc1C[C@@]2(C)CN(Cc3ccccc3)C(=O)c4ccccc24,17.4,1.0,0.1,10.1021/acs.orglett.1c00974
3036,COc1ccccc1C[C@]2(C)CN(Cc3ccccc3)C(=O)c4ccccc24,19.8,1.0,0.1,10.1021/acs.orglett.1c00974
3037,OC[C@@H](CSc1sc2ccccc2n1)c3ccc4ccccc4c3,21.1,1.0,0.1,10.1002/anie.201300188
3038,OC[C@H](CSc1sc2ccccc2n1)c3ccc4ccccc4c3,19.8,1.0,0.1,10.1002/anie.201300188
3039,Fc1ccc2c(c1)C(=C(c3ccccc3)[C@]24C=Nc5ccccc45)c6ccccc6,21.4,0.3,0.05,10.1002/anie.202010164
3040,Fc1ccc2c(c1)C(=C(c3ccccc3)[C@@]24C=Nc5ccccc45)c6ccccc6,19.8,0.3,0.05,10.1002/anie.202010164
3041,COC(=O)/C=C/[C@@H](NCc1ccccc1)c2cccc3ccccc23,23.9,0.6,0.05,10.1021/acs.orglett.7b01904
3042,COC(=O)/C=C/[C@H](NCc1ccccc1)c2cccc3ccccc23,19.8,0.6,0.05,10.1021/acs.orglett.7b01904
3043,Cc1ccc(cc1)[S](=O)(=O)NC[C@@H](Sc2sc3ccccc3n2)c4ccccc4Br,24.2,1.0,0.2,10.1021/acs.orglett.0c04074
3044,Cc1ccc(cc1)[S](=O)(=O)NC[C@H](Sc2sc3ccccc3n2)c4ccccc4Br,19.8,1.0,0.2,10.1021/acs.orglett.0c04074
3045,CC(=O)C1=C(C)OC(=C([C@H]1c2ccccc2)C(C)=O)Cc3ccccc3,18.2,0.8,0.05,10.1002/adsc.201600591
3046,CC(=O)C1=C(C)OC(=C([C@@H]1c2ccccc2)C(C)=O)Cc3ccccc3,19.87,0.8,0.05,10.1002/adsc.201600591
3047,C[C@]1(CCC(CC(=O)c2ccccc2)(c3ccccc3)c4ccccc4)COc5ccccc15,15.8,1.0,0.01,10.1021/acs.orglett.1c03739
3048,C[C@@]1(CCC(CC(=O)c2ccccc2)(c3ccccc3)c4ccccc4)COc5ccccc15,19.9,1.0,0.01,10.1021/acs.orglett.1c03739
3049,COC(=O)[C@H](F)COCc1ccccc1,18.6,0.5,0.01,10.1002/anie.201409961
3050,COC(=O)[C@@H](F)COCc1ccccc1,19.9,0.5,0.01,10.1002/anie.201409961
3051,C[S](=O)(=O)N1[C@H](C=Cc2ccccc12)c3cccc(F)c3,21.3,0.5,0.1,10.1002/anie.201909479
3052,C[S](=O)(=O)N1[C@@H](C=Cc2ccccc12)c3cccc(F)c3,19.9,0.5,0.1,10.1002/anie.201909479
3053,Cc1ccc(cc1)[S](=O)(=O)N(Cc2ccccc2)[C@@H]3N(c4cc(Br)ccc4C3=C)[S](=O)(=O)C(F)(F)F,18.8,0.5,0.05,10.1002/anie.201904805
3054,Cc1ccc(cc1)[S](=O)(=O)N(Cc2ccccc2)[C@H]3N(c4cc(Br)ccc4C3=C)[S](=O)(=O)C(F)(F)F,20.0,0.5,0.05,10.1002/anie.201904805
3055,CCCCC[C@H](C=C)c1c[nH]c2ccc(I)cc12,19.1,1.0,0.003,10.1002/chem.202004613
3056,CCCCC[C@@H](C=C)c1c[nH]c2ccc(I)cc12,20.0,1.0,0.003,10.1002/chem.202004613
3057,Brc1ccc(cc1)[C@@H]2NCCc3ccccc23,24.6,0.7,0.3,10.1002/cjoc.201700634
3058,Brc1ccc(cc1)[C@H]2NCCc3ccccc23,20.0,0.7,0.3,10.1002/cjoc.201700634
3059,Cc1ccccc1/C=C/[C@@]2(CO)C(=O)N(COCc3ccccc3)c4cccc(Cl)c24,26.7,0.8,0.1,10.31635/ccschem.019.20190064
3060,Cc1ccccc1/C=C/[C@]2(CO)C(=O)N(COCc3ccccc3)c4cccc(Cl)c24,20.0,0.8,0.1,10.31635/ccschem.019.20190064
3061,CC(C)C(=O)[C@H](NC(=O)OC(C)(C)C)c1ccccc1,27.4,0.5,0.02,10.1002/anie.201107473
3062,CC(C)C(=O)[C@@H](NC(=O)OC(C)(C)C)c1ccccc1,20.0,0.5,0.02,10.1002/anie.201107473
3063,CCOC(=O)C1=CC[C@]2([C@@H]1Nc3ccccc23)[N+]([O-])=O,17.818,1.0,0.3,10.1002/anie.201900036
3064,CCOC(=O)[C@@]1(N[S](=O)(=O)Oc2ccccc12)\C=C\c3ccccc3,18.0,1.0,0.1,10.1038/s41467/018/04645/3
3065,CCOC(=O)[C@]1(N[S](=O)(=O)Oc2ccccc12)\C=C\c3ccccc3,20.1,1.0,0.1,10.1038/s41467/018/04645/3
3066,Cc1cccc(c1)C#CC[C@@]2(C)COc3ccccc23,20.7,0.3,0.01,10.1002/anie.201913367
3067,Cc1cccc(c1)C#CC[C@]2(C)COc3ccccc23,20.1,0.3,0.01,10.1002/anie.201913367
3068,Brc1ccc(cc1)[C@H]2NCCc3ccccc23,24.7,0.7,0.3,10.1002/cjoc.201700634
3069,Brc1ccc(cc1)[C@@H]2NCCc3ccccc23,20.1,0.7,0.3,10.1002/cjoc.201700634
3070,CCOC(=O)[C@@]12[C@H](C[C@@H](C)C(=O)N1[S](=O)(=O)c3ccc(F)cc23)C(=O)c4ccccc4,31.2,0.6,0.15,10.1007/s11426/021/9989/1
3071,CC(C)OC(=O)[C@@]1(N[S](=O)(=O)c2ccccc12)[C@H](N=C(c3ccccc3)c4ccccc4)C(=O)OC(C)(C)C,37.6,0.8,0.15,10.1002/adsc.201800850
3072,FC(F)(F)[C@]1(CC(=C)C(=O)N1)c2ccccc2,15.113,0.8,0.1,10.1002/anie.201607918
3073,FC(F)(F)[C@@]1(CC(=C)C(=O)N1)c2ccccc2,20.137,0.8,0.1,10.1002/anie.201607918
3074,Cc1cc(C)c(c(C)c1)C(=O)Oc2ccccc2[P@](=O)(c3ccccc3)c4ccccc4O,15.2,0.7,0.15,10.1021/jacs.6b04624
3075,Cc1cc(C)c(c(C)c1)C(=O)Oc2ccccc2[P@@](=O)(c3ccccc3)c4ccccc4O,20.2,0.7,0.15,10.1021/jacs.6b04624
3076,C[C@@]1(COc2ccccc12)CC#Cc3ccccn3,21.4,0.5,0.05,10.1002/anie.201913367
3077,C[C@]1(COc2ccccc12)CC#Cc3ccccn3,20.2,0.5,0.05,10.1002/anie.201913367
3078,CCC[C@H]1CC[C@H]2CN(CC2=C(C)N1[S](=O)(=O)c3ccc(C)cc3)[S](=O)(=O)c4ccc(C)cc4,46.01,0.8,0.2,10.1021/jacs.5b01305
3079,CCC[C@@H]1CC[C@H]2CN(CC2=C(C)N1[S](=O)(=O)c3ccc(C)cc3)[S](=O)(=O)c4ccc(C)cc4,20.29,0.8,0.2,10.1021/jacs.5b01305
3080,OC[C@@H](CSc1sc2ccccc2n1)n3nc4ccccc4n3,16.8,1.0,0.1,10.1002/anie.201300188
3081,OC[C@H](CSc1sc2ccccc2n1)n3nc4ccccc4n3,20.3,1.0,0.1,10.1002/anie.201300188
3082,COc1ccc(N[C@H](C#Cc2ccc(OC)cc2)C(F)(F)F)cc1,21.7,0.8,0.05,10.1016/j.tet.2021.131968
3083,COc1ccc(N[C@@H](C#Cc2ccc(OC)cc2)C(F)(F)F)cc1,20.3,0.8,0.05,10.1016/j.tet.2021.131968
3084,Cc1cccc(/C=C/C[C@H](N=C(c2ccccc2)c3ccccc3)C(=O)NC(c4ccccc4)c5ccccc5)c1,24.1,1.0,0.1,10.1039/C7CC08732B
3085,Cc1cccc(/C=C/C[C@@H](N=C(c2ccccc2)c3ccccc3)C(=O)NC(c4ccccc4)c5ccccc5)c1,20.3,1.0,0.1,10.1039/C7CC08732B
3086,CCOC(=O)N1[C@H]2C/C(=C/N3CCOC3=O)[C@H](C=C2c4ccccc14)c5ccccc5,23.16,0.8,0.2,10.1039/C5SC01827G
3087,CCOC(=O)N1[C@@H]2C/C(=C/N3CCOC3=O)[C@H](C=C2c4ccccc14)c5ccccc5,20.31,0.8,0.2,10.1039/C5SC01827G
3088,Cc1ccc(cc1)[S](=O)(=O)N2C[C@H]3O[C@@]3(C)CC=C2c4ccccc4,16.01,0.8,0.2,10.1021/jacs.6b00386
3089,COCN1C(=O)[C@](CO)(\C=C\c2ccccc2)c3ccccc13,18.8,0.8,0.1,10.31635/ccschem.019.20190064
3090,COCN1C(=O)[C@@](CO)(\C=C\c2ccccc2)c3ccccc13,20.4,0.8,0.1,10.31635/ccschem.019.20190064
3091,CC(=O)N(CC[C@@H](O)c1ccc(C)cc1)Cc2ccccc2,23.8,1.0,0.1,10.1002/adsc.201500653
3092,CC(=O)N(CC[C@H](O)c1ccc(C)cc1)Cc2ccccc2,20.4,1.0,0.1,10.1002/adsc.201500653
3093,O=[S@](Cc1ccccc1)c2ccc(cc2)c3oc4ccccc4n3,18.41,1.0,0.1,10.1021/jacs.8b00178
3094,O=[S@@](Cc1ccccc1)c2ccc(cc2)c3oc4ccccc4n3,20.44,1.0,0.1,10.1021/jacs.8b00178
3095,Cn1cc([C@@H]\2[C@H](CC2=C/N(c3ccccc3)[S](=O)(=O)c4ccc(C)cc4)c5ccccc5)c6cc(Br)ccc16,24.33,0.8,0.05,10.1039/C5SC01827G
3096,Cc1cc(ccc1N[C@@H]2C=CC(=O)[C@H]2c3ccccc3)[N+]([O-])=O,10.0,1.0,0.2,10.1002/anie.201607714
3097,CCOC(=O)[C@](O)(Cc1[nH]c2ccc(C)cc2c1C)C(F)(F)F,12.0,1.0,0.1,10.1002/anie.201909397
3098,CCOC(=O)[C@@](O)(Cc1[nH]c2ccc(C)cc2c1C)C(F)(F)F,20.5,1.0,0.1,10.1002/anie.201909397
3099,[O-][N+](=O)c1ccc(N[C@@H]2C=CC(=O)[C@H]2c3ccccc3)cc1C(F)(F)F,13.6,1.0,0.1,10.1002/anie.201607714
3100,Cc1[nH]c(cc1)[C@](C)(c2ccc(O)cc2)c3ccc(Cl)cc3,17.2,1.0,0.05,10.1002/anie.201506701
3101,Cc1[nH]c(cc1)[C@@](C)(c2ccc(O)cc2)c3ccc(Cl)cc3,20.5,1.0,0.05,10.1002/anie.201506701
3102,COCCCC[C@@]1(N[S](=O)(=O)c2ccc(C)cc12)c3cccc(Cl)c3,26.2,0.5,0.3,10.1002/anie.201302861
3103,COCCCC[C@]1(N[S](=O)(=O)c2ccc(C)cc12)c3cccc(Cl)c3,20.5,0.5,0.3,10.1002/anie.201302861
3104,CCOc1ccc2nc(SC[C@](O)(CO)c3ccccc3)sc2c1,31.5,1.0,0.2,10.1002/anie.201300188
3105,CCOc1ccc2nc(SC[C@@](O)(CO)c3ccccc3)sc2c1,20.5,1.0,0.2,10.1002/anie.201300188
3106,CC(C)C(=O)[C@H](NC(=O)OC(C)(C)C)c1ccc(Cl)cc1,31.8,0.5,0.02,10.1002/anie.201107473
3107,CC(C)C(=O)[C@@H](NC(=O)OC(C)(C)C)c1ccc(Cl)cc1,20.5,0.5,0.02,10.1002/anie.201107473
3108,Cc1ccc2N(Cc3ccccc3)C(=O)[C@@](CC=O)(C4CNc5ccc(Br)cc45)c2c1,12.27,0.8,0.3,10.1021/ol400845c
3109,Cc1ccc2N(Cc3ccccc3)C(=O)[C@](CC=O)(C4CNc5ccc(Br)cc45)c2c1,20.52,0.8,0.3,10.1021/ol400845c
3110,O[C@@H]/1CCC1=C/c2ccc(Cl)cc2,16.55,0.8,0.05,10.1021/acs.orglett.9b01514
3111,O[C@H]/1CCC1=C/c2ccc(Cl)cc2,20.585,0.8,0.05,10.1021/acs.orglett.9b01514
3112,CC(C)C[C@@H](O)[C@@H]1CCN(Cc2ccccc2)C1=O,17.15,1.0,0.1,10.1021/acs.orglett.6b03397
3113,Cc1[nH]c(cc1)[C@@](C)(c2sccc2)c3ccc(O)cc3,17.5,1.0,0.05,10.1002/anie.201506701
3114,Cc1[nH]c(cc1)[C@](C)(c2sccc2)c3ccc(O)cc3,20.6,1.0,0.05,10.1002/anie.201506701
3115,CC(C)(C)OC(=O)C(C)(C)C[C@@H](C#Cc1ccc(cc1)C#N)c2ccc(Oc3ccccc3)cc2,24.14,0.5,0.03,10.1021/jacs.0c03130
3116,CC(C)(C)OC(=O)C(C)(C)C[C@H](C#Cc1ccc(cc1)C#N)c2ccc(Oc3ccccc3)cc2,20.61,0.5,0.03,10.1021/jacs.0c03130
3117,CCOC(=O)[C@@H](CC(=O)c1ccccc1)C2(CN(N3CCc4ccccc4C23)C(=O)c5ccccc5)C=O,18.53,1.0,0.3,10.1039/C6CC02742C
3118,CCOC(=O)[C@H](CC(=O)c1ccccc1)C2(CN(N3CCc4ccccc4C23)C(=O)c5ccccc5)C=O,20.62,1.0,0.3,10.1039/C6CC02742C
3119,[O-][N+](=O)[C@@]12Oc3ccccc3[C@@H]1CC(=C2)C(=O)OCc4ccccc4,10.833,1.0,0.05,10.1002/anie.201900036
3120,FC(F)(F)[C@H](CC(=O)c1ccc(I)cc1)N2N=CC=CC2=O,12.58,1.0,0.2,10.1016/j.isci.2020.101138
3121,FC(F)(F)[C@@H](CC(=O)c1ccc(I)cc1)N2N=CC=CC2=O,20.67,1.0,0.2,10.1016/j.isci.2020.101138
3122,CCCCC(=O)OCCOCC[S@@](=O)c1ccc2ccccc2c1,16.85,1.0,0.1,10.1021/jacs.8b00178
3123,CCCCC(=O)OCCOCC[S@](=O)c1ccc2ccccc2c1,20.67,1.0,0.1,10.1021/jacs.8b00178
3124,COc1ccc(cc1)[C@@H](CO)C(C)C,24.7,1.0,0.01,10.1021/ja0680109
3125,COc1ccc(cc1)[C@H](CO)C(C)C,20.67,1.0,0.01,10.1021/ja0680109
3126,COc1ccc(CN2C[C@](C)(CC=C(C)C)c3ccccc3C2=O)cc1,11.1,1.0,0.1,10.1021/acs.orglett.1c00974
3127,COc1ccc(CN2C[C@@](C)(CC=C(C)C)c3ccccc3C2=O)cc1,20.7,1.0,0.1,10.1021/acs.orglett.1c00974
3128,CSC1=NC(=O)C[C@H](N1c2ccc(C)cc2)c3ccccc3,24.2,0.5,0.15,10.1039/D0QO01380C
3129,CSC1=NC(=O)C[C@@H](N1c2ccc(C)cc2)c3ccccc3,20.7,0.5,0.15,10.1039/D0QO01380C
3130,COc1cc2CCN[C@H](c3ccccc3)c2cc1OC,26.9,0.7,0.3,10.1021/acs.orglett.7b02502
3131,COc1cc2CCN[C@@H](c3ccccc3)c2cc1OC,20.7,0.7,0.3,10.1021/acs.orglett.7b02502
3132,OC[C@]1(\C=C\c2cccc(Cl)c2)C(=O)N(COCc3ccccc3)c4cccc(Cl)c14,29.3,0.8,0.1,10.31635/ccschem.019.20190064
3133,OC[C@@]1(\C=C\c2cccc(Cl)c2)C(=O)N(COCc3ccccc3)c4cccc(Cl)c14,20.7,0.8,0.1,10.31635/ccschem.019.20190064
3134,CCOC(=O)[C@@]1(CC=C)N[S](=O)(=O)c2c(OC(F)(F)F)cccc12,19.2,0.8,0.1,10.1002/chem.201704760
3135,CCOC(=O)[C@]1(CC=C)N[S](=O)(=O)c2c(OC(F)(F)F)cccc12,20.8,0.8,0.1,10.1002/chem.201704760
3136,COc1ccc(cc1)C2=CC(=O)N3[C@@](C2)(c4cc(C)ccc4[S]3(=O)=O)[P](=O)(OC(C)C)OC(C)C,22.4,0.4,0.3,10.1021/acs.orglett.8b02707
3137,COc1ccc(cc1)C2=CC(=O)N3[C@](C2)(c4cc(C)ccc4[S]3(=O)=O)[P](=O)(OC(C)C)OC(C)C,20.8,0.4,0.3,10.1021/acs.orglett.8b02707
3138,COn1c(C)c2[C@H](ON([C@@H](c3occc3)c2c1c4ccccc4)c5ccccc5)c6ccccc6,9.7,0.8,0.05,10.1002/cjoc.201700575
3139,[O-][N+](=O)[C@@]12Oc3ccccc3[C@@H]1CC(=C2)C(=O)OCc4ccccc4,11.078,1.0,0.05,10.1002/anie.201900036
3140,Clc1ccc(cc1)C2=C3N([C@H]4C=CCC[C@@H]24)[S](=O)(=O)c5ccccc35,27.37,0.6,0.1,10.1021/acs.orglett.6b03529
3141,CN1C(=O)c2cc3OCOc3cc2[C@@]14C=CC(=C)c5ccccc45,18.0,0.7,0.2,10.1021/acscatal.1c05008
3142,CN1C(=O)c2cc3OCOc3cc2[C@]14C=CC(=C)c5ccccc45,20.9,0.7,0.2,10.1021/acscatal.1c05008
3143,O[C@@H](CC=C)c1ccc(cc1)C(F)(F)F,19.8,1.0,0.01,10.1039/C0SC00645A
3144,O[C@H](CC=C)c1ccc(cc1)C(F)(F)F,20.9,1.0,0.01,10.1039/C0SC00645A
3145,Cc1n(Cc2ccc3ccccc3c2)c4ccccc4c1[C@H](C(=O)OCc5ccccc5)c6ccccc6,23.1,0.7,0.1,10.1039/C6OB01516F
3146,Cc1n(Cc2ccc3ccccc3c2)c4ccccc4c1[C@@H](C(=O)OCc5ccccc5)c6ccccc6,20.9,0.7,0.1,10.1039/C6OB01516F
3147,CC(C)(C)[C@]1(CI)COc2ccccc12,23.2,0.5,0.0,10.1021/jacs.9b04332
3148,CC(C)(C)[C@@]1(CI)COc2ccccc12,20.9,0.5,0.0,10.1021/jacs.9b04332
3149,Cc1ccccc1[C@H]2CC=C[C@H]3[C@@H]4CCN(Cc5ccccc5)C(=O)N4[S](=O)(=O)[C@H]23,27.99,1.0,0.3,10.1002/ange.201709681
3150,COC(=O)[C@@]1(N[S](=O)(=O)Oc2ccccc12)c3cccc(C)c3,18.2,0.5,0.15,10.1039/C4QO00347K
3151,COC(=O)[C@]1(N[S](=O)(=O)Oc2ccccc12)c3cccc(C)c3,21.0,0.5,0.15,10.1039/C4QO00347K
3152,O=C1[C@@H](CN1Cc2ccccc2)Cc3sccc3,23.1,1.0,0.05,10.1002/CJOC.201800088
3153,O=C1[C@H](CN1Cc2ccccc2)Cc3sccc3,21.0,1.0,0.05,10.1002/CJOC.201800088
3154,CSC1=NC(=O)C[C@H](N1c2ccccc2)c3cccc(Cl)c3,24.0,0.5,0.15,10.1039/D0QO01380C
3155,CSC1=NC(=O)C[C@@H](N1c2ccccc2)c3cccc(Cl)c3,21.0,0.5,0.15,10.1039/D0QO01380C
3156,CCCCC(=O)[C@H](NC(=O)OC(C)(C)C)c1ccccc1,31.4,0.5,0.02,10.1002/anie.201107473
3157,CCCCC(=O)[C@@H](NC(=O)OC(C)(C)C)c1ccccc1,21.0,0.5,0.02,10.1002/anie.201107473
3158,[O-][N+](=O)[C@@]12Oc3ccccc3[C@@H]1CC(=C2)C(=O)OCc4ccccc4,10.723,1.0,0.1,10.1002/anie.201900036
3159,CCCCCCCCCCCC[S@@](=O)c1ccc(cc1)C(=O)c2ccc(OC(C)(C)C(=O)OC(C)C)cc2,18.09,0.5,0.1,10.1021/jacs.8b00178
3160,CCCCCCCCCCCC[S@](=O)c1ccc(cc1)C(=O)c2ccc(OC(C)(C)C(=O)OC(C)C)cc2,21.09,0.5,0.1,10.1021/jacs.8b00178
3161,COC(=O)[C@@H](\C=C\c1ccccc1C)[C@](O)(C(=O)OC)C(F)(F)F,19.3,1.0,0.05,10.1021/ol500830a
3162,FC(F)(F)c1ccc(\C=C\[C@H]2N[S](=O)(=O)Oc3ccccc23)cc1,19.3,1.0,0.1,10.1016/j.tetlet.2018.03.026
3163,FC(F)(F)c1ccc(\C=C\[C@@H]2N[S](=O)(=O)Oc3ccccc23)cc1,21.1,1.0,0.1,10.1016/j.tetlet.2018.03.026
3164,OC[C@]1(\C=C\c2ccccc2)C(=O)N(COCc3ccccc3)c4c(Cl)ccc(Cl)c14,24.5,0.8,0.1,10.31635/ccschem.019.20190064
3165,OC[C@@]1(\C=C\c2ccccc2)C(=O)N(COCc3ccccc3)c4c(Cl)ccc(Cl)c14,21.1,0.8,0.1,10.31635/ccschem.019.20190064
3166,CSC1=NC(=C[C@H](N1c2ccccc2)c3ccccc3)c4ccccc4,25.2,0.3,0.03,10.1039/D0QO01380C
3167,CSC1=NC(=C[C@@H](N1c2ccccc2)c3ccccc3)c4ccccc4,21.1,0.3,0.03,10.1039/D0QO01380C
3168,CCOC(=O)[C@]1(CCc2ccccc2)N[S](=O)(=O)c3ccccc13,27.5,1.0,0.2,10.1039/c7cc02159c
3169,CCOC(=O)[C@@]1(CCc2ccccc2)N[S](=O)(=O)c3ccccc13,21.1,1.0,0.2,10.1039/c7cc02159c
3170,CCCC[C@@]1(N[S](=O)(=O)c2ccccc12)c3ccc(F)cc3,27.8,0.5,0.3,10.1002/anie.201302861
3171,CCCC[C@]1(N[S](=O)(=O)c2ccccc12)c3ccc(F)cc3,21.1,0.5,0.3,10.1002/anie.201302861
3172,COn1c(C)c2[C@H](ON([C@@H](c3ccccc3)c2c1c4ccccc4)c5ccc(C)cc5)c6ccccc6,9.9,0.8,0.05,10.1002/cjoc.201700575
