,Unnamed: 0,SMILES,RT,Speed,i-PrOH_proportion,Literature,Column
2950,2950,COc1ccc(cc1)C(=O)N[C@H](CC(F)(F)F)c2c[nH]c3cc(Cl)ccc23,10.8,1.0,0.2,10.1039/D1SC06613G,IA
2951,2951,COc1ccc(cc1)C(=O)N[C@@H](CC(F)(F)F)c2c[nH]c3cc(Cl)ccc23,14.4,1.0,0.2,10.1039/D1SC06613G,IA
2969,2969,COc1ccc2CCNC(=O)[C@H](C)c2c1,9.891,1.0,0.2,10.1039/D0CC06311H,IA
2970,2970,COc1ccc2CCNC(=O)[C@@H](C)c2c1,14.454,1.0,0.2,10.1039/D0CC06311H,IA
2971,2971,CO[P](=O)(OC)C(=[N+]=[N-])[C@@]1(NC(=O)OC(C)(C)C)C(=O)N(C(C)=O)c2ccccc12,11.238,0.5,0.3,10.1021/acs.orglett.6b02095,IA
2972,2972,CO[P](=O)(OC)C(=[N+]=[N-])[C@]1(NC(=O)OC(C)(C)C)C(=O)N(C(C)=O)c2ccccc12,14.476,0.5,0.3,10.1021/acs.orglett.6b02095,IA
2993,2993,CCOC(=O)N1C=Cc2cc(OC)ccc2[C@@H]1C(=[N+]=[N-])C(=O)OCC,25.037,0.5,0.1,10.1039/D0CC03201H,IA
2994,2994,CCOC(=O)N1C=Cc2cc(OC)ccc2[C@H]1C(=[N+]=[N-])C(=O)OCC,14.508,0.5,0.1,10.1039/D0CC03201H,IA
2999,2999,CO[P](=O)(OC)C1=NN(C(C)=O)C(C#N)(C#N)[C@@]12C(=O)N(C(C)=O)c3ccc(F)cc23,12.457,0.5,0.2,10.1021/acs.orglett.5b00311,IA
3000,3000,CO[P](=O)(OC)C1=NN(C(C)=O)C(C#N)(C#N)[C@]12C(=O)N(C(C)=O)c3ccc(F)cc23,14.524,0.5,0.2,10.1021/acs.orglett.5b00311,IA
3017,3017,COc1cc2C(=O)N(c3cccc4cccnc34)[C@@]5(CC(=O)N(C5=O)C(C)(C)C)c2cc1OC,12.7,1.0,0.4,10.1002/anie.202108853,IA
3018,3018,COc1cc2C(=O)N(c3cccc4cccnc34)[C@]5(CC(=O)N(C5=O)C(C)(C)C)c2cc1OC,14.6,1.0,0.4,10.1002/anie.202108853,IA
3019,3019,COc1ccc2c(c1)C(=O)N(c3cccc4cccnc34)[C@@]25CC(=O)N(C5=O)C(C)(C)C,12.7,1.0,0.4,10.1002/anie.202108853,IA
3020,3020,COc1ccc2c(c1)C(=O)N(c3cccc4cccnc34)[C@]25CC(=O)N(C5=O)C(C)(C)C,14.6,1.0,0.4,10.1002/anie.202108853,IA
3021,3021,O=C1C[C@@]2(N(C(=O)c3ccccc23)c4cccc5cccnc45)C(=O)N1c6ccccc6,17.0,1.0,0.4,10.1002/anie.202108853,IA
3022,3022,O=C1C[C@]2(N(C(=O)c3ccccc23)c4cccc5cccnc45)C(=O)N1c6ccccc6,14.6,1.0,0.4,10.1002/anie.202108853,IA
3083,3083,CC(C)(C)N1C(=O)C[C@@]2(N(C(=O)c3ccc(cc23)c4ccccc4)c5cccc6cccnc56)C1=O,6.9,1.0,0.4,10.1002/anie.202108853,IA
3084,3084,CC(C)(C)N1C(=O)C[C@]2(N(C(=O)c3ccc(cc23)c4ccccc4)c5cccc6cccnc56)C1=O,14.8,1.0,0.4,10.1002/anie.202108853,IA
3101,3101,CO[P](=O)(OC)C(=[N+]=[N-])[C@@](O)(C(C)C)C(=O)OC(C)(C)C,13.502,0.5,0.1,10.1021/acs.orglett.7b00128,IA
3102,3102,CO[P](=O)(OC)C(=[N+]=[N-])[C@](O)(C(C)C)C(=O)OC(C)(C)C,14.801,0.5,0.1,10.1021/acs.orglett.7b00128,IA
3170,3170,CCOC(=O)N[C@@]1(C(=O)N(C)c2cc(Cl)ccc12)C(=[N+]=[N-])[P](=O)(OC)OC,12.625,0.5,0.2,10.1021/acs.orglett.6b02095,IA
3171,3171,CCOC(=O)N[C@]1(C(=O)N(C)c2cc(Cl)ccc12)C(=[N+]=[N-])[P](=O)(OC)OC,15.059,0.5,0.2,10.1021/acs.orglett.6b02095,IA
3174,3174,COc1ccc(cc1)C(=O)N[C@H](CC(F)(F)F)c2c[nH]c3ccc(C)cc23,9.6,1.0,0.2,10.1039/D1SC06613G,IA
3175,3175,COc1ccc(cc1)C(=O)N[C@@H](CC(F)(F)F)c2c[nH]c3ccc(C)cc23,15.1,1.0,0.2,10.1039/D1SC06613G,IA
3234,3234,CCOC(=O)N[C@@]1(C(=O)N(C)c2c(F)cccc12)C(=[N+]=[N-])[P](=O)(OC)OC,12.846,0.5,0.2,10.1021/acs.orglett.6b02095,IA
3235,3235,CCOC(=O)N[C@]1(C(=O)N(C)c2c(F)cccc12)C(=[N+]=[N-])[P](=O)(OC)OC,15.3,0.5,0.2,10.1021/acs.orglett.6b02095,IA
3243,3243,Clc1ccc(cc1)[C@H]2CCC(=O)N2,14.1,0.8,0.1,10.1021/acs.orglett.0c00669,IA
3244,3244,Clc1ccc(cc1)[C@@H]2CCC(=O)N2,15.3,0.8,0.1,10.1021/acs.orglett.0c00669,IA
3266,3266,CC[C@@H](C#Cc1ccc(cc1)C#N)c2ccccc2,20.43,1.0,0.05,10.1038/s41557/019/0346/2,IA
3267,3267,CC[C@H](C#Cc1ccc(cc1)C#N)c2ccccc2,15.37,1.0,0.05,10.1038/s41557/019/0346/2,IA
3292,3292,CCOC(=O)N[C@@]1(C(=O)N(C)c2c(Cl)cccc12)C(=[N+]=[N-])[P](=O)(OC)OC,13.396,0.5,0.2,10.1021/acs.orglett.6b02095,IA
3293,3293,CCOC(=O)N[C@]1(C(=O)N(C)c2c(Cl)cccc12)C(=[N+]=[N-])[P](=O)(OC)OC,15.48,0.5,0.2,10.1021/acs.orglett.6b02095,IA
3342,3342,CC1(C)CN(C(=O)Nc2ccccc2Br)[C@@](CC(F)(F)F)(C1)c3ccccc3,13.28,0.6,0.03,10.1021/jacs.6b04077,IA
3343,3343,CC1(C)CN(C(=O)Nc2ccccc2Br)[C@](CC(F)(F)F)(C1)c3ccccc3,15.69,0.6,0.03,10.1021/jacs.6b04077,IA
3414,3414,CO[P](=O)(OC)C(=[N+]=[N-])[C@](O)(C(=O)OC(C)(C)C)c1ccccc1Cl,17.186,0.5,0.1,10.1021/acs.orglett.7b00128,IA
3415,3415,CO[P](=O)(OC)C(=[N+]=[N-])[C@@](O)(C(=O)OC(C)(C)C)c1ccccc1Cl,15.833,0.5,0.1,10.1021/acs.orglett.7b00128,IA
3497,3497,CO[P](=O)(OC)C(=[N+]=[N-])[C@](O)(C(=O)OC(C)(C)C)c1cccc(C)c1,15.158,0.5,0.1,10.1021/acs.orglett.7b00128,IA
3498,3498,CO[P](=O)(OC)C(=[N+]=[N-])[C@@](O)(C(=O)OC(C)(C)C)c1cccc(C)c1,16.261,0.5,0.1,10.1021/acs.orglett.7b00128,IA
3509,3509,Brc1ccc(cc1)[C@H]2CCC(=O)N2,14.8,0.8,0.1,10.1021/acs.orglett.0c00669,IA
3510,3510,Brc1ccc(cc1)[C@@H]2CCC(=O)N2,16.3,0.8,0.1,10.1021/acs.orglett.0c00669,IA
3576,3576,CO[P](=O)(OC)C(=[N+]=[N-])[C@@](O)(C1CC1)C(=O)OC(C)(C)C,13.94,0.5,0.1,10.1021/acs.orglett.7b00128,IA
3577,3577,CO[P](=O)(OC)C(=[N+]=[N-])[C@](O)(C1CC1)C(=O)OC(C)(C)C,16.584,0.5,0.1,10.1021/acs.orglett.7b00128,IA
3650,3650,CO[P](=O)(OC)C(=[N+]=[N-])[C@](O)(C(=O)OC(C)(C)C)c1ccc(Cl)cc1,15.03,0.5,0.1,10.1021/acs.orglett.7b00128,IA
3651,3651,CO[P](=O)(OC)C(=[N+]=[N-])[C@@](O)(C(=O)OC(C)(C)C)c1ccc(Cl)cc1,16.871,0.5,0.1,10.1021/acs.orglett.7b00128,IA
3668,3668,FC(F)(F)C[C@@]1(CC(=NO1)c2ccc(Br)cc2)c3ccccc3,12.0,0.8,0.15,10.1002/anie.201804315,IA
3669,3669,FC(F)(F)C[C@]1(CC(=NO1)c2ccc(Br)cc2)c3ccccc3,16.94,0.8,0.15,10.1002/anie.201804315,IA
3715,3715,CO[P](=O)(OC)C(=[N+]=[N-])[C@](O)(C(=O)OC(C)(C)C)c1cccc(Cl)c1,15.25,0.5,0.1,10.1021/acs.orglett.7b00128,IA
3716,3716,CO[P](=O)(OC)C(=[N+]=[N-])[C@@](O)(C(=O)OC(C)(C)C)c1cccc(Cl)c1,17.193,0.5,0.1,10.1021/acs.orglett.7b00128,IA
3740,3740,COc1ccc(cc1)C(=O)N[C@H](CC(F)(F)F)OCC2CCC2,13.1,1.0,0.05,10.1039/D1SC06613G,IA
3741,3741,COc1ccc(cc1)C(=O)N[C@@H](CC(F)(F)F)OCC2CCC2,17.3,1.0,0.05,10.1039/D1SC06613G,IA
3749,3749,CO[P](=O)(OC)C(=[N+]=[N-])[C@](O)(C(=O)OC(C)(C)C)c1ccc(Br)cc1,15.285,0.5,0.1,10.1021/acs.orglett.7b00128,IA
3750,3750,CO[P](=O)(OC)C(=[N+]=[N-])[C@@](O)(C(=O)OC(C)(C)C)c1ccc(Br)cc1,17.322,0.5,0.1,10.1021/acs.orglett.7b00128,IA
3754,3754,CCO[P](=O)(OCC)C(=[N+]=[N-])[C@](O)(C(=O)OC(C)(C)C)c1ccccc1,13.503,0.5,0.1,10.1021/acs.orglett.7b00128,IA
3755,3755,CCO[P](=O)(OCC)C(=[N+]=[N-])[C@@](O)(C(=O)OC(C)(C)C)c1ccccc1,17.334,0.5,0.1,10.1021/acs.orglett.7b00128,IA
3762,3762,CC(C)(C)N1C(=O)C[C@@]2(N(C(=O)c3cc4OCOc4cc23)c5cccc6cccnc56)C1=O,18.9,1.0,0.4,10.1002/anie.202108853,IA
3763,3763,CC(C)(C)N1C(=O)C[C@]2(N(C(=O)c3cc4OCOc4cc23)c5cccc6cccnc56)C1=O,17.4,1.0,0.4,10.1002/anie.202108853,IA
3794,3794,CO[P](=O)(OC)C(=[N+]=[N-])[C@](O)(C(=O)OC(C)(C)C)c1ccccc1Br,19.146,0.5,0.1,10.1021/acs.orglett.7b00128,IA
3795,3795,CO[P](=O)(OC)C(=[N+]=[N-])[C@@](O)(C(=O)OC(C)(C)C)c1ccccc1Br,17.515,0.5,0.1,10.1021/acs.orglett.7b00128,IA
3842,3842,CCOC(=O)N1C=C(c2ccccc2)c3ccccc3[C@@H]1C(=[N+]=[N-])[P](=O)(OC)OC,20.259,0.5,0.3,10.1039/D0CC03201H,IA
3843,3843,CCOC(=O)N1C=C(c2ccccc2)c3ccccc3[C@H]1C(=[N+]=[N-])[P](=O)(OC)OC,17.792,0.5,0.3,10.1039/D0CC03201H,IA
3862,3862,COc1cc2CCNC(=O)[C@H](C)c2cc1OC,19.254,1.0,0.2,10.1039/D0CC06311H,IA
3863,3863,COc1cc2CCNC(=O)[C@@H](C)c2cc1OC,17.838,1.0,0.2,10.1039/D0CC06311H,IA
3917,3917,C[C@H]1C(=O)NCCc2ccc(Cl)cc12,14.554,1.0,0.1,10.1039/D0CC06311H,IA
3918,3918,C[C@@H]1C(=O)NCCc2ccc(Cl)cc12,18.217,1.0,0.1,10.1039/D0CC06311H,IA
3925,3925,Cc1ccc(cc1C)[C@@H](c2c[nH]c3ccccc23)C(=[N+]=[N-])[P](=O)(OC(C)(C)C)OC(C)(C)C,14.5,0.5,0.1,10.1021/acs.orglett.2c00213,IA
3926,3926,Cc1ccc(cc1C)[C@H](c2c[nH]c3ccccc23)C(=[N+]=[N-])[P](=O)(OC(C)(C)C)OC(C)(C)C,18.3,0.5,0.1,10.1021/acs.orglett.2c00213,IA
3995,3995,COc1ccc(cc1)[C@H]2CCC(=O)N2,19.8,0.8,0.1,10.1021/acs.orglett.0c00669,IA
3996,3996,COc1ccc(cc1)[C@@H]2CCC(=O)N2,18.6,0.8,0.1,10.1021/acs.orglett.0c00669,IA
4061,4061,CCOC(=O)N[C@@]1(C(=O)N(C)c2ccc(OC)cc12)C(=[N+]=[N-])[P](=O)(OC)OC,15.087,0.5,0.2,10.1021/acs.orglett.6b02095,IA
4062,4062,CCOC(=O)N[C@]1(C(=O)N(C)c2ccc(OC)cc12)C(=[N+]=[N-])[P](=O)(OC)OC,18.917,0.5,0.2,10.1021/acs.orglett.6b02095,IA
4063,4063,CO[P](=O)(OC)C1=NNC(C#N)(C#N)[C@@]12C(=O)Nc3c(Cl)cccc23,15.952,0.5,0.2,10.1021/acs.orglett.5b00311,IA
4064,4064,CO[P](=O)(OC)C1=NNC(C#N)(C#N)[C@]12C(=O)Nc3c(Cl)cccc23,18.957,0.5,0.2,10.1021/acs.orglett.5b00311,IA
4084,4084,C[C@H]1C(=O)NCCc2ccccc12,16.246,1.0,0.1,10.1039/D0CC06311H,IA
4085,4085,C[C@@H]1C(=O)NCCc2ccccc12,19.042,1.0,0.1,10.1039/D0CC06311H,IA
4152,4152,COc1ccc(cc1)C(=O)N[C@H](CC(F)(F)F)c2c[nH]c3cc(C)ccc23,11.5,1.0,0.2,10.1039/D1SC06613G,IA
4153,4153,COc1ccc(cc1)C(=O)N[C@@H](CC(F)(F)F)c2c[nH]c3cc(C)ccc23,19.4,1.0,0.2,10.1039/D1SC06613G,IA
4154,4154,COc1ccc(cc1OC)C(=O)CC[C@@H](NC(=O)OC(C)(C)C)c2c[nH]c3ccccc23,15.7,1.0,0.2,10.1039/D1SC06613G,IA
4155,4155,COc1ccc(cc1OC)C(=O)CC[C@H](NC(=O)OC(C)(C)C)c2c[nH]c3ccccc23,19.4,1.0,0.2,10.1039/D1SC06613G,IA
4236,4236,CO[P](=O)(OC)C(=[N+]=[N-])[C@@]1(NC(=O)OC(C)(C)C)C(=O)N(C)c2cc(Br)ccc12,13.259,0.5,0.2,10.1021/acs.orglett.6b02095,IA
4237,4237,CO[P](=O)(OC)C(=[N+]=[N-])[C@]1(NC(=O)OC(C)(C)C)C(=O)N(C)c2cc(Br)ccc12,19.812,0.5,0.2,10.1021/acs.orglett.6b02095,IA
4272,4272,CO[P](=O)(OC)C(=[N+]=[N-])[C@](O)(C(=O)OC(C)(C)C)c1ccccc1I,21.993,0.5,0.1,10.1021/acs.orglett.7b00128,IA
4273,4273,CO[P](=O)(OC)C(=[N+]=[N-])[C@@](O)(C(=O)OC(C)(C)C)c1ccccc1I,19.984,0.5,0.1,10.1021/acs.orglett.7b00128,IA
4346,4346,C[C@H]1NC(=O)CCc2ccccc12,23.5,0.8,0.1,10.1021/acs.orglett.0c00669,IA
4347,4347,C[C@@H]1NC(=O)CCc2ccccc12,20.4,0.8,0.1,10.1021/acs.orglett.0c00669,IA
4348,4348,CO[P](=O)(OC)C(=[N+]=[N-])[C@@]1(NC(=O)OC(C)(C)C)C(=O)N(C)c2cc(Cl)ccc12,13.672,0.5,0.2,10.1021/acs.orglett.6b02095,IA
4349,4349,CO[P](=O)(OC)C(=[N+]=[N-])[C@]1(NC(=O)OC(C)(C)C)C(=O)N(C)c2cc(Cl)ccc12,20.442,0.5,0.2,10.1021/acs.orglett.6b02095,IA
4410,4410,C[Si](C)(C)[Si](C[C@]1(CC2(CCCC2)CN1C(=O)Nc3cc(cc(c3)C(F)(F)F)C(F)(F)F)c4ccccc4)([Si](C)(C)C)[Si](C)(C)C,21.86,0.2,0.01,10.1007/s11426/019/9528/2,IA
4411,4411,C[Si](C)(C)[Si](C[C@@]1(CC2(CCCC2)CN1C(=O)Nc3cc(cc(c3)C(F)(F)F)C(F)(F)F)c4ccccc4)([Si](C)(C)C)[Si](C)(C)C,20.77,0.2,0.01,10.1007/s11426/019/9528/2,IA
4455,4455,Cc1cccc(c1)[C@H]2[C@@H](COc3c2ccc4[nH]ccc34)[N+]([O-])=O,10.07,1.0,0.4,10.1021/acs.orglett.9b01828,IA
4470,4470,CO[P](=O)(OC)C1=NNC(C#N)(C#N)[C@@]12C(=O)Nc3c(Cl)ccc(Cl)c23,15.175,0.5,0.2,10.1021/acs.orglett.5b00311,IA
4471,4471,CO[P](=O)(OC)C1=NNC(C#N)(C#N)[C@]12C(=O)Nc3c(Cl)ccc(Cl)c23,21.038,0.5,0.2,10.1021/acs.orglett.5b00311,IA
4506,4506,COc1ccc(N2C(=O)c3ccccc3[C@]24CC(=O)N(C4=O)C(C)(C)C)c5ncccc15,10.9,1.0,0.4,10.1002/anie.202108853,IA
4507,4507,COc1ccc(N2C(=O)c3ccccc3[C@@]24CC(=O)N(C4=O)C(C)(C)C)c5ncccc15,21.2,1.0,0.4,10.1002/anie.202108853,IA
4533,4533,CO[P](=O)(OC)C1=NNC(C#N)(C#N)[C@@]12C(=O)Nc3c(Br)cccc23,17.187,0.5,0.2,10.1021/acs.orglett.5b00311,IA
4534,4534,CO[P](=O)(OC)C1=NNC(C#N)(C#N)[C@]12C(=O)Nc3c(Br)cccc23,21.373,0.5,0.2,10.1021/acs.orglett.5b00311,IA
4560,4560,CO[P](=O)(OC)C1=NNC(C#N)(C#N)[C@@]12C(=O)Nc3c(C)cc(Br)cc23,13.87,0.5,0.2,10.1021/acs.orglett.5b00311,IA
4561,4561,CO[P](=O)(OC)C1=NNC(C#N)(C#N)[C@]12C(=O)Nc3c(C)cc(Br)cc23,21.509,0.5,0.2,10.1021/acs.orglett.5b00311,IA
4572,4572,Cc1ccc(cc1)[C@H]2CCCC(=O)N2,16.7,0.8,0.1,10.1021/acs.orglett.0c00669,IA
4573,4573,Cc1ccc(cc1)[C@@H]2CCCC(=O)N2,21.6,0.8,0.1,10.1021/acs.orglett.0c00669,IA
4641,4641,O=C1CCC[C@@H](N1)c2ccccc2,18.9,0.8,0.1,10.1021/acs.orglett.0c00669,IA
4642,4642,O=C1CCC[C@H](N1)c2ccccc2,22.0,0.8,0.1,10.1021/acs.orglett.0c00669,IA
4708,4708,CO[P](=O)(OC)C(=[N+]=[N-])[C@@]1(NC(=O)OC(C)(C)C)C(=O)N(C)c2c(Cl)cccc12,18.971,0.5,0.2,10.1021/acs.orglett.6b02095,IA
4709,4709,CO[P](=O)(OC)C(=[N+]=[N-])[C@]1(NC(=O)OC(C)(C)C)C(=O)N(C)c2c(Cl)cccc12,22.431,0.5,0.2,10.1021/acs.orglett.6b02095,IA
4712,4712,COc1ccc2N(C)C(=O)[C@@](NC(=O)OC(C)(C)C)(c2c1)C(=[N+]=[N-])[P](=O)(OC)OC,18.817,0.5,0.2,10.1021/acs.orglett.6b02095,IA
4713,4713,COc1ccc2N(C)C(=O)[C@](NC(=O)OC(C)(C)C)(c2c1)C(=[N+]=[N-])[P](=O)(OC)OC,22.459,0.5,0.2,10.1021/acs.orglett.6b02095,IA
4734,4734,COc1ccc(cc1)C(=O)N[C@H](CC(F)(F)F)c2c[nH]c3ccccc23,11.5,1.0,0.2,10.1039/D1SC06613G,IA
4735,4735,COc1ccc(cc1)C(=O)N[C@@H](CC(F)(F)F)c2c[nH]c3ccccc23,22.6,1.0,0.2,10.1039/D1SC06613G,IA
4737,4737,Fc1ccc(cc1)[C@H]2CCCC(=O)N2,17.1,0.8,0.1,10.1021/acs.orglett.0c00669,IA
4738,4738,Fc1ccc(cc1)[C@@H]2CCCC(=O)N2,22.6,0.8,0.1,10.1021/acs.orglett.0c00669,IA
4870,4870,C[C@@H](C#Cc1ccccc1)c2ccc3OCOc3c2,20.33,1.0,0.0,10.1038/s41557/019/0346/2,IA
4871,4871,C[C@H](C#Cc1ccccc1)c2ccc3OCOc3c2,23.58,1.0,0.0,10.1038/s41557/019/0346/2,IA
4969,4969,CO[P](=O)(OC)C(=[N+]=[N-])[C@](O)(C(=O)OC(C)(C)C)c1cccc(c1)[N+]([O-])=O,20.787,0.5,0.1,10.1021/acs.orglett.7b00128,IA
4970,4970,CO[P](=O)(OC)C(=[N+]=[N-])[C@@](O)(C(=O)OC(C)(C)C)c1cccc(c1)[N+]([O-])=O,24.384,0.5,0.1,10.1021/acs.orglett.7b00128,IA
5033,5033,COc1ccc(cc1)[C@@](O)(C(=O)OC(C)(C)C)C(=[N+]=[N-])[P](=O)(OC)OC,23.247,0.5,0.1,10.1021/acs.orglett.7b00128,IA
5034,5034,COc1ccc(cc1)[C@](O)(C(=O)OC(C)(C)C)C(=[N+]=[N-])[P](=O)(OC)OC,24.894,0.5,0.1,10.1021/acs.orglett.7b00128,IA
5048,5048,COC(=O)[C@H](Cc1ccc(OC(=O)/C=C/c2cccc(C(C)C)c2\C(C=O)=C/c3ccccc3)cc1)NC(=O)OC(C)(C)C,28.99,0.8,0.15,10.1002/anie.201915949,IA
5049,5049,COC(=O)[C@@H](Cc1ccc(OC(=O)/C=C/c2cccc(C(C)C)c2\C(C=O)=C/c3ccccc3)cc1)NC(=O)OC(C)(C)C,25.06,0.8,0.15,10.1002/anie.201915949,IA
5089,5089,CO[P](=O)(OC)C(=[N+]=[N-])[C@](O)(C(=O)OC(C)C)c1ccccc1,19.986,0.5,0.1,10.1021/acs.orglett.7b00128,IA
5090,5090,CO[P](=O)(OC)C(=[N+]=[N-])[C@@](O)(C(=O)OC(C)C)c1ccccc1,25.382,0.5,0.1,10.1021/acs.orglett.7b00128,IA
5093,5093,Cc1ccc2c([nH]cc2[C@@H](CCC(=O)c3ccccc3)NC(=O)OC(C)(C)C)c1,21.7,1.0,0.15,10.1039/D1SC06613G,IA
5094,5094,Cc1ccc2c([nH]cc2[C@H](CCC(=O)c3ccccc3)NC(=O)OC(C)(C)C)c1,25.4,1.0,0.15,10.1039/D1SC06613G,IA
5105,5105,COc1ccc(cc1)C(=O)N[C@H](CC(F)(F)F)c2c[nH]c3ccc(OC)cc23,13.0,1.0,0.2,10.1039/D1SC06613G,IA
5106,5106,COc1ccc(cc1)C(=O)N[C@@H](CC(F)(F)F)c2c[nH]c3ccc(OC)cc23,25.5,1.0,0.2,10.1039/D1SC06613G,IA
5115,5115,COc1cccc2c1[nH]cc2[C@@H](CCC(=O)c3ccccc3)NC(=O)OC(C)(C)C,29.7,1.0,0.15,10.1039/D1SC06613G,IA
5116,5116,COc1cccc2c1[nH]cc2[C@H](CCC(=O)c3ccccc3)NC(=O)OC(C)(C)C,25.6,1.0,0.15,10.1039/D1SC06613G,IA
5154,5154,CC(C)c1cccc(\C=C\C(=O)Oc2ccc3[C@H]4CC[C@@]5(C)[C@@H](CCC5=O)[C@@H]4CCc3c2)c1\C(C=O)=C/c6ccccc6,45.56,1.0,0.15,10.1002/anie.201915949,IA
5173,5173,CO[P](=O)(OC)C(=[N+]=[N-])[C@@]1(NC(=O)OC(C)(C)C)C(=O)N(C)c2c(F)cccc12,17.889,0.5,0.2,10.1021/acs.orglett.6b02095,IA
5174,5174,CO[P](=O)(OC)C(=[N+]=[N-])[C@]1(NC(=O)OC(C)(C)C)C(=O)N(C)c2c(F)cccc12,26.117,0.5,0.2,10.1021/acs.orglett.6b02095,IA
5200,5200,CCOC(=O)[C@](O)(c1ccccc1)C(=[N+]=[N-])[P](=O)(OC)OC,23.041,0.5,0.1,10.1021/acs.orglett.7b00128,IA
5201,5201,CCOC(=O)[C@@](O)(c1ccccc1)C(=[N+]=[N-])[P](=O)(OC)OC,26.323,0.5,0.1,10.1021/acs.orglett.7b00128,IA
5240,5240,CO[P](=O)(OC)C(=[N+]=[N-])[C@@]1(NC(=O)OC(C)(C)C)C(=O)N(C)c2ccccc12,20.712,0.5,0.2,10.1021/acs.orglett.6b02095,IA
5241,5241,CO[P](=O)(OC)C(=[N+]=[N-])[C@]1(NC(=O)OC(C)(C)C)C(=O)N(C)c2ccccc12,26.772,0.5,0.2,10.1021/acs.orglett.6b02095,IA
5279,5279,Cc1cccc(c1)[C@@]2(CC3(CCCCCC3)CN2C(=O)Nc4cc(cc(c4)C(F)(F)F)C(F)(F)F)C[Si]([Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)C,30.77,0.15,0.01,10.1007/s11426/019/9528/2,IA
5280,5280,Cc1cccc(c1)[C@]2(CC3(CCCCCC3)CN2C(=O)Nc4cc(cc(c4)C(F)(F)F)C(F)(F)F)C[Si]([Si](C)(C)C)([Si](C)(C)C)[Si](C)(C)C,27.17,0.15,0.01,10.1007/s11426/019/9528/2,IA
5348,5348,C[C@@H](CCC(C)(C)NC(=O)c1ccccc1)C#Cc2ccccc2,30.7,0.8,0.02,10.1038/s41467/019/13705/1,IA
5349,5349,C[C@H](CCC(C)(C)NC(=O)c1ccccc1)C#Cc2ccccc2,28.03,0.8,0.02,10.1038/s41467/019/13705/1,IA
5456,5456,COc1ccc(N2C(=O)c3ccccc3[C@]24CC(=O)N(C4=O)C(C)(C)c5ccccc5)c6ncccc16,11.4,1.0,0.4,10.1002/anie.202108853,IA
5457,5457,COc1ccc(N2C(=O)c3ccccc3[C@@]24CC(=O)N(C4=O)C(C)(C)c5ccccc5)c6ncccc16,29.2,1.0,0.4,10.1002/anie.202108853,IA
5460,5460,Cc1cccc2c1[nH]cc2[C@@H](CCC(=O)c3ccccc3)NC(=O)OC(C)(C)C,23.2,1.0,0.1,10.1039/D1SC06613G,IA
5461,5461,Cc1cccc2c1[nH]cc2[C@H](CCC(=O)c3ccccc3)NC(=O)OC(C)(C)C,29.3,1.0,0.1,10.1039/D1SC06613G,IA
5478,5478,COc1ccc(cc1)[C@H]2CCCC(=O)N2,25.6,0.8,0.1,10.1021/acs.orglett.0c00669,IA
5479,5479,COc1ccc(cc1)[C@@H]2CCCC(=O)N2,29.6,0.8,0.1,10.1021/acs.orglett.0c00669,IA
5491,5491,CCOC(=O)N[C@@]1(C(=O)N(C)c2c(C)cc(Br)cc12)C(=[N+]=[N-])[P](=O)(OC)OC,24.969,0.5,0.1,10.1021/acs.orglett.6b02095,IA
5492,5492,CCOC(=O)N[C@]1(C(=O)N(C)c2c(C)cc(Br)cc12)C(=[N+]=[N-])[P](=O)(OC)OC,29.79,0.5,0.1,10.1021/acs.orglett.6b02095,IA
5577,5577,COc1ccc(cc1)C(=O)N[C@H](CC(F)(F)F)c2c[nH]c3c(C)cccc23,12.5,1.0,0.2,10.1039/D1SC06613G,IA
5578,5578,COc1ccc(cc1)C(=O)N[C@@H](CC(F)(F)F)c2c[nH]c3c(C)cccc23,30.5,1.0,0.2,10.1039/D1SC06613G,IA
5662,5662,CCc1nc(N)nc(N)c1C#C[C@H](C)c2cc(OC)cc(c2)c3ccc(cc3)C(=O)OC,45.12,0.7,0.4,10.1038/s41557/019/0346/2,IA
5663,5663,CCc1nc(N)nc(N)c1C#C[C@@H](C)c2cc(OC)cc(c2)c3ccc(cc3)C(=O)OC,31.69,0.7,0.4,10.1038/s41557/019/0346/2,IA
5777,5777,CCOC(=O)N[C@@]1(C(=O)N(C)c2ccc(F)cc12)C(=[N+]=[N-])[P](=O)(OC)OC,27.16,0.5,0.1,10.1021/acs.orglett.6b02095,IA
5778,5778,CCOC(=O)N[C@]1(C(=O)N(C)c2ccc(F)cc12)C(=[N+]=[N-])[P](=O)(OC)OC,33.25,0.5,0.1,10.1021/acs.orglett.6b02095,IA
5801,5801,CCOC(=O)N[C@@]1(C(=O)N(C)c2ccc(C)cc12)C(=[N+]=[N-])[P](=O)(OC)OC,26.458,0.5,0.1,10.1021/acs.orglett.6b02095,IA
5802,5802,CCOC(=O)N[C@]1(C(=O)N(C)c2ccc(C)cc12)C(=[N+]=[N-])[P](=O)(OC)OC,33.706,0.5,0.1,10.1021/acs.orglett.6b02095,IA
5971,5971,CO[P](=O)(OC)C(=[N+]=[N-])[C@@]1(NC(=O)OC(C)(C)C)C(=O)N(C)c2ccc(Cl)cc12,31.374,0.5,0.1,10.1021/acs.orglett.6b02095,IA
